gid,depth,is_seed,in_degree,amount_in,out_degree,amount_out,flow_ratio,pagerank,betweenness,seed_coverage,scc_size,cycle_member,same_day_ratio,overlap_days,cluster_id,cross_cluster_degree,in_p,out_p,ain_p,aout_p,bt_p,pr_p,seed_p,bridge_p,degree_p,volume_p,retention_obs,flow_closeness,degree_balance,consolidator_score,distributor_score,transit_score,coordinator_score,terminal_score,peripheral_score,role,role_score,priority_score,evidence
100000003200071100,0,True,0,0.0,1,30000.0,,0.0002855692942172902,0.0,1,1,False,0.0,0.0,69,0,0.0,0.23054755043227665,0.0,0.2716138328530259,0.0,0.00956405693950178,0.1356761565836299,0.0,0.31157469717362046,0.30237774786899957,0.0,0.0,0.0,0.10408047627349831,0.2593693016911606,0.0,0.0720946568925631,0.0,0.7925072046109509,peripheral,0.7925072046109509,0.0979833664101536,Периферия: 0 входящих и 1 исходящих связей; структурная значимость ниже порогов других ролей.
100000003265658100,0,True,0,0.0,0,0.0,,0.0002855692942172902,0.0,1,1,False,0.0,0.0,74,0,0.0,0.0,0.0,0.0,0.0,0.00956405693950178,0.1356761565836299,0.0,0.0,0.0,0.0,0.0,0.0,0.127135231316726,0.0989946619217082,0.0,0.028474199288256227,0.0,0.8778914590747331,peripheral,0.8778914590747331,0.005218149466192172,Периферия: 0 входящих и 0 исходящих связей; структурная значимость ниже порогов других ролей.
100000003349739100,0,True,0,0.0,0,0.0,,0.0002855692942172902,0.0,1,1,False,0.0,0.0,75,0,0.0,0.0,0.0,0.0,0.0,0.00956405693950178,0.1356761565836299,0.0,0.0,0.0,0.0,0.0,0.0,0.127135231316726,0.0989946619217082,0.0,0.028474199288256227,0.0,0.8778914590747331,peripheral,0.8778914590747331,0.005218149466192172,Периферия: 0 входящих и 0 исходящих связей; структурная значимость ниже порогов других ролей.
100000003684369100,0,True,24,3848436.0,62,8588655.0,2.2317260830113845,0.002020291208486861,0.0023030748381841454,10,2,True,0.3976712302450151,12.0,3,27,1.0,0.9913544668587896,0.99909338168631,0.9942363112391931,0.9716193656093489,0.9875444839857651,0.959297153024911,0.9948320413436692,0.9982054733064154,0.9991027366532077,0.0,0.44808366385656423,0.3870967741935484,0.7725607926226391,0.9057662422994913,0.5973461519477942,0.9796982130674331,0.0,0.0,coordinator,0.9796982130674331,0.5391845093016455,"Кандидат в координаторы: 24→62 связей, охват 10 seed, betweenness 0.0023; межкластерных связей 27."
100000003770083100,0,True,0,0.0,0,0.0,,0.0002855692942172902,0.0,1,1,False,0.0,0.0,76,0,0.0,0.0,0.0,0.0,0.0,0.00956405693950178,0.1356761565836299,0.0,0.0,0.0,0.0,0.0,0.0,0.127135231316726,0.0989946619217082,0.0,0.028474199288256227,0.0,0.8778914590747331,peripheral,0.8778914590747331,0.005218149466192172,Периферия: 0 входящих и 0 исходящих связей; структурная значимость ниже порогов других ролей.
100000003975102100,0,True,1,25650.0,2,88500.0,3.4502923976608186,0.00034546521801697994,5.914683513904559e-06,8,1,False,0.0,0.0,6,1,0.39913871260199457,0.5597982708933718,0.3241160471441523,0.4884726224783862,0.19532554257095158,0.6169928825622776,0.8362989323843416,0.25839793281653745,0.8095558546433378,0.604306864064603,0.0,0.28983050847457625,0.5,0.42927633291427647,0.5437915477407906,0.24391090656880254,0.4592270874414318,0.0,0.14733096085409256,peripheral,0.14733096085409256,0.29826076437101734,Периферия: 1 входящих и 2 исходящих связей; структурная значимость ниже порогов других ролей.
100000003977183100,0,True,2,123800.0,4,766000.0,6.187399030694669,0.0003314603816994432,1.5851748110966993e-06,2,2,True,0.10704960835509138,1.0,7,0,0.8538077969174978,0.7881844380403458,0.6931097008159565,0.8429394812680115,0.1293823038397329,0.5796263345195729,0.2802491103202847,0.0,0.9214894571556752,0.9170031404217138,0.0,0.16161879895561357,0.5,0.5435142431738936,0.5976088659043695,0.2646361390246941,0.3901960162041009,0.0,0.13157298277425203,distributor,0.5976088659043695,0.25174066040592963,"Признаки распределения: 4 получателей, OUT 766k KZT, охват 2 seed; fan-out высокий."
100000004007116100,0,True,3,764704.0,4,148000.0,0.19353893794200108,0.0006277769573248414,3.962937027741748e-07,1,5,True,0.066496317529397,1.0,25,0,0.9347234814143246,0.7881844380403458,0.9614687216681777,0.5763688760806917,0.030884808013355594,0.8927935943060499,0.1356761565836299,0.0,0.9371915657245401,0.9192462987886945,0.806461062057999,0.19353893794200105,0.75,0.692045877425653,0.5057615770848624,0.2797798917571682,0.37383398844554955,0.0,0.058748866727107864,consolidator,0.692045877425653,0.2409508971970641,"Признаки консолидации: 3 плательщиков, IN 765k KZT, охват 1 seed; набл. OUT/IN 0.19."
100000004019124100,0,True,3,193000.0,0,0.0,0.0,0.0012028680902033675,0.0,12,1,False,0.0,0.0,6,0,0.9347234814143246,0.0,0.7783318223028105,0.0,0.0,0.9639679715302492,0.9984430604982206,0.0,0.8095558546433378,0.699416778824585,1.0,0.0,0.0,0.9336777326798799,0.14500414995660493,0.0,0.4479819477639463,0.0,0.0014012455516014377,consolidator,0.9336777326798799,0.3373124710962625,"Признаки консолидации: 3 плательщиков, IN 193k KZT, охват 12 seed; набл. OUT/IN 0.00."
100000004021459100,0,True,0,0.0,0,0.0,,0.0002855692942172902,0.0,1,1,False,0.0,0.0,77,0,0.0,0.0,0.0,0.0,0.0,0.00956405693950178,0.1356761565836299,0.0,0.0,0.0,0.0,0.0,0.0,0.127135231316726,0.0989946619217082,0.0,0.028474199288256227,0.0,0.8778914590747331,peripheral,0.8778914590747331,0.005218149466192172,Периферия: 0 входящих и 0 исходящих связей; структурная значимость ниже порогов других ролей.
100000004041163100,0,True,1,50000.0,2,866000.0,17.32,0.002084748055672515,2.3381328463676314e-05,15,2,True,0.05542725173210162,1.0,21,0,0.39913871260199457,0.5597982708933718,0.49546690843155033,0.8487031700288185,0.48914858096828046,0.9884341637010676,0.9993327402135231,0.0,0.8095558546433378,0.9210408254822791,0.0,0.057736720554272515,0.5,0.4927262495118444,0.673921154954642,0.2463499182878816,0.6978956681401367,0.0,0.0006005338078291733,peripheral,0.0006005338078291733,0.3792219957464594,Периферия: 1 входящих и 2 исходящих связей; структурная значимость ниже порогов других ролей.
100000004174835100,0,True,0,0.0,0,0.0,,0.0002855692942172902,0.0,1,1,False,0.0,0.0,78,0,0.0,0.0,0.0,0.0,0.0,0.00956405693950178,0.1356761565836299,0.0,0.0,0.0,0.0,0.0,0.0,0.127135231316726,0.0989946619217082,0.0,0.028474199288256227,0.0,0.8778914590747331,peripheral,0.8778914590747331,0.005218149466192172,Периферия: 0 входящих и 0 исходящих связей; структурная значимость ниже порогов других ролей.
100000004193835100,0,True,1,47000.0,1,5000.0,0.10638297872340426,0.000469930139695584,6.6775488917448465e-06,8,1,False,0.10638297872340426,1.0,6,1,0.39913871260199457,0.23054755043227665,0.46940163191296463,0.01729106628242075,0.1986644407345576,0.7557829181494662,0.8362989323843416,0.25839793281653745,0.6958277254374159,0.4385374607447286,0.8936170212765957,0.10638297872340424,1.0,0.5955868527719637,0.29850057286912657,0.26484540270942303,0.4638709797104352,0.0,0.14733096085409256,peripheral,0.14733096085409256,0.2839788810504139,Периферия: 1 входящих и 1 исходящих связей; структурная значимость ниже порогов других ролей.
100000004269433100,0,True,0,0.0,1,1372000.0,,0.0002855692942172902,0.0,1,1,False,0.0,0.0,16,0,0.0,0.23054755043227665,0.0,0.8962536023054755,0.0,0.00956405693950178,0.1356761565836299,0.0,0.31157469717362046,0.946164199192463,0.0,0.0,0.0,0.10408047627349831,0.38429725558165057,0.0,0.0720946568925631,0.0,0.7925072046109509,peripheral,0.7925072046109509,0.1404732721975022,Периферия: 0 входящих и 1 исходящих связей; структурная значимость ниже порогов других ролей.
100000004358004100,0,True,0,0.0,11,980850.0,,0.0002855692942172902,0.0,1,1,False,0.0,0.0,3,4,0.0,0.920749279538905,0.0,0.8631123919308358,0.0,0.00956405693950178,0.1356761565836299,0.8255813953488372,0.9672498878420817,0.923732615522656,0.0,0.0,0.0,0.035060303362835485,0.6951618088957716,0.0,0.2464473231210314,0.0,0.07132564841498555,distributor,0.6951618088957716,0.2328762016631105,"Признаки распределения: 11 получателей, OUT 981k KZT, охват 1 seed; fan-out высокий."
100000004388983100,0,True,0,0.0,2,450816.0,,0.0002855692942172902,0.0,1,1,False,0.0,0.0,66,0,0.0,0.5597982708933718,0.0,0.7737752161383286,0.0,0.00956405693950178,0.1356761565836299,0.0,0.6958277254374159,0.8438761776581427,0.0,0.0,0.0,0.07115540422738881,0.5112569097603249,0.0,0.12589008084949446,0.0,0.39618155619596546,peripheral,0.39618155619596546,0.154391383454925,Периферия: 0 входящих и 2 исходящих связей; структурная значимость ниже порогов других ролей.
100000004714705100,0,True,0,0.0,1,36550.0,,0.0002855692942172902,0.0,1,1,False,0.0,0.0,21,0,0.0,0.23054755043227665,0.0,0.3011527377521614,0.0,0.00956405693950178,0.1356761565836299,0.0,0.31157469717362046,0.3463436518618214,0.0,0.0,0.0,0.10408047627349831,0.2652770826709877,0.0,0.0720946568925631,0.0,0.7925072046109509,peripheral,0.7925072046109509,0.10088511607367982,Периферия: 0 входящих и 1 исходящих связей; структурная значимость ниже порогов других ролей.
100000004723755100,0,True,0,0.0,1,95000.0,,0.0002855692942172902,0.0,1,1,False,0.0,0.0,3,0,0.0,0.23054755043227665,0.0,0.5086455331412104,0.0,0.00956405693950178,0.1356761565836299,0.0,0.31157469717362046,0.5628084342754599,0.0,0.0,0.0,0.10408047627349831,0.3067756417487975,0.0,0.0720946568925631,0.0,0.7925072046109509,peripheral,0.7925072046109509,0.11517179171297998,Периферия: 0 входящих и 1 исходящих связей; структурная значимость ниже порогов других ролей.
100000004813068100,0,True,0,0.0,3,297000.0,,0.0002855692942172902,0.0,1,1,False,0.0,0.0,24,0,0.0,0.7118155619596542,0.0,0.6981268011527377,0.0,0.00956405693950178,0.1356761565836299,0.0,0.8095558546433378,0.7734410049349484,0.0,0.0,0.0,0.055953675120760556,0.5660551806536966,0.0,0.14181201893832351,0.0,0.2593659942363112,distributor,0.5660551806536966,0.16691637667757053,"Признаки распределения: 3 получателей, OUT 297k KZT, охват 1 seed; fan-out высокий."
100000004971871100,0,True,1,25400.0,1,5650.0,0.22244094488188976,0.0007430293125206662,0.0,1,2,True,0.0,0.0,60,0,0.39913871260199457,0.23054755043227665,0.3227561196736174,0.0446685878962536,0.0,0.9203736654804271,0.1356761565836299,0.0,0.6958277254374159,0.3144908030506954,0.7775590551181102,0.22244094488188976,1.0,0.4151391494697205,0.18204915569164662,0.23439798951644014,0.33340342604522405,0.0,0.07166370106761562,peripheral,0.07166370106761562,0.15204308693116778,Периферия: 1 входящих и 1 исходящих связей; структурная значимость ниже порогов других ролей.
100000005017150100,0,True,0,0.0,0,0.0,,0.0002855692942172902,0.0,1,1,False,0.0,0.0,79,0,0.0,0.0,0.0,0.0,0.0,0.00956405693950178,0.1356761565836299,0.0,0.0,0.0,0.0,0.0,0.0,0.127135231316726,0.0989946619217082,0.0,0.028474199288256227,0.0,0.8778914590747331,peripheral,0.8778914590747331,0.005218149466192172,Периферия: 0 входящих и 0 исходящих связей; структурная значимость ниже порогов других ролей.
100000005087431100,0,True,0,0.0,0,0.0,,0.0002855692942172902,0.0,1,1,False,0.0,0.0,80,0,0.0,0.0,0.0,0.0,0.0,0.00956405693950178,0.1356761565836299,0.0,0.0,0.0,0.0,0.0,0.0,0.127135231316726,0.0989946619217082,0.0,0.028474199288256227,0.0,0.8778914590747331,peripheral,0.8778914590747331,0.005218149466192172,Периферия: 0 входящих и 0 исходящих связей; структурная значимость ниже порогов других ролей.
100000005235389100,0,True,0,0.0,0,0.0,,0.0002855692942172902,0.0,1,1,False,0.0,0.0,81,0,0.0,0.0,0.0,0.0,0.0,0.00956405693950178,0.1356761565836299,0.0,0.0,0.0,0.0,0.0,0.0,0.127135231316726,0.0989946619217082,0.0,0.028474199288256227,0.0,0.8778914590747331,peripheral,0.8778914590747331,0.005218149466192172,Периферия: 0 входящих и 0 исходящих связей; структурная значимость ниже порогов других ролей.
100000005264990100,0,True,1,17070.0,2,122000.0,7.147041593438781,0.0003639962150845005,7.765375105859955e-05,8,1,False,0.0,0.0,21,0,0.39913871260199457,0.5597982708933718,0.19945602901178605,0.5497118155619597,0.7078464106844741,0.6552491103202847,0.8362989323843416,0.0,0.8095558546433378,0.6303275011215792,0.0,0.13991803278688525,0.5,0.4068375296504505,0.6175418905311281,0.30144133748519975,0.6130002612044968,0.0,0.14733096085409256,peripheral,0.14733096085409256,0.3553361904632321,Периферия: 1 входящих и 2 исходящих связей; структурная значимость ниже порогов других ролей.
100000005370580100,0,True,1,24075.0,0,0.0,0.0,0.0003459684664848726,0.0,8,1,False,0.0,0.0,14,0,0.39913871260199457,0.0,0.3014505893019039,0.0,0.0,0.6187722419928826,0.8362989323843416,0.0,0.31157469717362046,0.24540152534768955,1.0,0.0,0.0,0.6011763775920088,0.1651507535256483,0.0,0.2975083579601788,0.0,0.24733096085409256,peripheral,0.24733096085409256,0.1958716619049444,Периферия: 1 входящих и 0 исходящих связей; структурная значимость ниже порогов других ролей.
100000005382566100,0,True,7,393066.0,1,50000.0,0.12720510041570626,0.0021132620521571092,4.6366363224578456e-05,15,2,True,0.12211689639907802,1.0,21,2,0.9913871260199456,0.23054755043227665,0.8921124206708976,0.36743515850144093,0.6176961602671118,0.9893238434163701,0.9993327402135231,0.6111111111111112,0.949304620906236,0.8375953342305967,0.8727948995842938,0.12720510041570623,0.14285714285714285,0.9386822670783321,0.3942580576794864,0.23867452336578615,0.8224023386497986,0.0,0.0006005338078291733,consolidator,0.9386822670783321,0.4660914465164422,"Признаки консолидации: 7 плательщиков, IN 393k KZT, охват 15 seed; набл. OUT/IN 0.13."
100000005386383100,0,True,2,37500.0,1,29000.0,0.7733333333333333,0.0005243332756978205,2.852323925717123e-05,8,1,False,0.0,0.0,21,2,0.8538077969174978,0.23054755043227665,0.4172710788757933,0.260806916426513,0.5141903171953256,0.7887010676156584,0.8362989323843416,0.6111111111111112,0.8095558546433378,0.4876626289816061,0.22666666666666668,0.7733333333333333,0.5,0.6880369443982827,0.3486933213279969,0.4325037694909383,0.6269515745506496,0.0,0.13157298277425203,consolidator,0.6880369443982827,0.37573475421707786,"Признаки консолидации: 2 плательщиков, IN 38k KZT, охват 8 seed; набл. OUT/IN 0.77."
100000005392290100,0,True,0,0.0,1,81465.0,,0.0002855692942172902,0.0,1,1,False,0.0,0.0,70,0,0.0,0.23054755043227665,0.0,0.4755043227665706,0.0,0.00956405693950178,0.1356761565836299,0.0,0.31157469717362046,0.5210856886496187,0.0,0.0,0.0,0.10408047627349831,0.30014739967386955,0.0,0.0720946568925631,0.0,0.7925072046109509,peripheral,0.7925072046109509,0.11241809050167445,Периферия: 0 входящих и 1 исходящих связей; структурная значимость ниже порогов других ролей.
100000005395727100,0,True,1,17000.0,0,0.0,0.0,0.0003712067299561792,0.0,8,1,False,0.0,0.0,16,0,0.39913871260199457,0.0,0.19764279238440616,0.0,0.0,0.6659252669039146,0.8362989323843416,0.0,0.31157469717362046,0.15903992821893226,1.0,0.0,0.0,0.5824909741468594,0.1651507535256483,0.0,0.30410978144772327,0.0,0.24733096085409256,peripheral,0.24733096085409256,0.1925058712275425,Периферия: 1 входящих и 0 исходящих связей; структурная значимость ниже порогов других ролей.
100000005409680100,0,True,2,55060.0,0,0.0,0.0,0.0006335288187931603,0.0,10,1,False,0.0,0.0,19,1,0.8538077969174978,0.0,0.5308250226654578,0.0,0.0,0.895017793594306,0.959297153024911,0.25839793281653745,0.6958277254374159,0.4567070435172723,1.0,0.0,0.0,0.8489310534517638,0.14599697767008776,0.0,0.44041759655107704,0.0,0.03663256227758007,consolidator,0.8489310534517638,0.3101865167845653,"Признаки консолидации: 2 плательщиков, IN 55k KZT, охват 10 seed; набл. OUT/IN 0.00."
100000005417257100,0,True,0,0.0,2,106000.0,,0.0002855692942172902,0.0,1,1,False,0.0,0.0,21,0,0.0,0.5597982708933718,0.0,0.5302593659942363,0.0,0.00956405693950178,0.1356761565836299,0.0,0.6958277254374159,0.5901749663526245,0.0,0.0,0.0,0.07115540422738881,0.46255373973150643,0.0,0.12589008084949446,0.0,0.39618155619596546,peripheral,0.39618155619596546,0.13764710350876078,Периферия: 0 входящих и 2 исходящих связей; структурная значимость ниже порогов других ролей.
100000005454368100,0,True,2,48600.0,0,0.0,0.0,0.0003941929632081931,0.0,8,1,False,0.0,0.0,14,1,0.8538077969174978,0.0,0.4798277425203989,0.0,0.0,0.6979537366548043,0.8362989323843416,0.25839793281653745,0.6958277254374159,0.41094661283086587,1.0,0.0,0.0,0.8151518988975393,0.128777226780408,0.0,0.38822898445143295,0.0,0.13157298277425203,consolidator,0.8151518988975393,0.2798753949658644,"Признаки консолидации: 2 плательщиков, IN 49k KZT, охват 8 seed; набл. OUT/IN 0.00."
100000005480435100,0,True,0,0.0,0,0.0,,0.0002855692942172902,0.0,1,1,False,0.0,0.0,82,0,0.0,0.0,0.0,0.0,0.0,0.00956405693950178,0.1356761565836299,0.0,0.0,0.0,0.0,0.0,0.0,0.127135231316726,0.0989946619217082,0.0,0.028474199288256227,0.0,0.8778914590747331,peripheral,0.8778914590747331,0.005218149466192172,Периферия: 0 входящих и 0 исходящих связей; структурная значимость ниже порогов других ролей.
100000005485830100,0,True,0,0.0,5,275885.0,,0.0002855692942172902,0.0,1,1,False,0.0,0.0,46,0,0.0,0.829250720461095,0.0,0.6815561959654178,0.0,0.00956405693950178,0.1356761565836299,0.0,0.8995065051592642,0.7617765814266487,0.0,0.0,0.0,0.04421015927061647,0.6167612325268954,0.0,0.15440511001055324,0.0,0.15367435158501447,distributor,0.6167612325268954,0.17650909354638,"Признаки распределения: 5 получателей, OUT 276k KZT, охват 1 seed; fan-out высокий."
100000005493505100,0,True,3,62020.0,0,0.0,0.0,0.0006174200765778767,0.0,12,1,False,0.0,0.0,3,1,0.9347234814143246,0.0,0.5498640072529465,0.0,0.0,0.8892348754448398,0.9984430604982206,0.25839793281653745,0.8095558546433378,0.4768954688200987,1.0,0.0,0.0,0.8925535259709043,0.14500414995660493,0.0,0.46335910759364274,0.0,0.0014012455516014377,consolidator,0.8925535259709043,0.32871300346537075,"Признаки консолидации: 3 плательщиков, IN 62k KZT, охват 12 seed; набл. OUT/IN 0.00."
100000005495722100,0,True,0,0.0,0,0.0,,0.0002855692942172902,0.0,1,1,False,0.0,0.0,83,0,0.0,0.0,0.0,0.0,0.0,0.00956405693950178,0.1356761565836299,0.0,0.0,0.0,0.0,0.0,0.0,0.127135231316726,0.0989946619217082,0.0,0.028474199288256227,0.0,0.8778914590747331,peripheral,0.8778914590747331,0.005218149466192172,Периферия: 0 входящих и 0 исходящих связей; структурная значимость ниже порогов других ролей.
100000005498992100,0,True,0,0.0,16,2262868.0,,0.0002855692942172902,0.0,1,1,False,0.0,0.0,8,3,0.0,0.9474063400576369,0.0,0.9452449567723343,0.0,0.00956405693950178,0.1356761565836299,0.751937984496124,0.9804845222072678,0.9753252579632122,0.0,0.0,0.0,0.03239459731096229,0.723850569702688,0.0,0.24093583084688613,0.0,0.047334293948126785,distributor,0.723850569702688,0.235382961590879,"Признаки распределения: 16 получателей, OUT 2.26m KZT, охват 1 seed; fan-out высокий."
100000005519347100,0,True,2,73100.0,1,99000.0,1.3543091655266757,0.0005567200012967682,1.5191258606343366e-06,10,1,False,0.0,0.0,6,0,0.8538077969174978,0.23054755043227665,0.5815956482320943,0.5129682997118156,0.12353923205342238,0.8576512455516014,0.959297153024911,0.0,0.8095558546433378,0.6814715118887393,0.0,0.7383838383838385,0.5,0.7150150110105307,0.36946721865770876,0.3438887039777092,0.4672717635304373,0.0,0.03663256227758007,consolidator,0.7150150110105307,0.3329073438265648,"Признаки консолидации: 2 плательщиков, IN 73k KZT, охват 10 seed; набл. OUT/IN 1.35."
100000005523088100,0,True,1,700000.0,0,0.0,0.0,0.0017206377268585364,0.0,16,1,False,0.0,0.0,21,0,0.39913871260199457,0.0,0.9535358114233907,0.0,0.0,0.9786476868327402,1.0,0.0,0.31157469717362046,0.8959174517720951,1.0,0.0,0.0,0.7512919310970081,0.18806890299184045,0.0,0.3806311337608905,0.0,0.1,peripheral,0.1,0.27255584650091247,Периферия: 1 входящих и 0 исходящих связей; структурная значимость ниже порогов других ролей.
100000005543136100,0,True,0,0.0,1,10000.0,,0.0002855692942172902,0.0,1,1,False,0.0,0.0,3,0,0.0,0.23054755043227665,0.0,0.09726224783861671,0.0,0.00956405693950178,0.1356761565836299,0.0,0.31157469717362046,0.0708838043965904,0.0,0.0,0.0,0.10408047627349831,0.22449898468827878,0.0,0.0720946568925631,0.0,0.7925072046109509,peripheral,0.7925072046109509,0.08270476614097458,Периферия: 0 входящих и 1 исходящих связей; структурная значимость ниже порогов других ролей.
100000005550592100,0,True,0,0.0,0,0.0,,0.0002855692942172902,0.0,1,1,False,0.0,0.0,84,0,0.0,0.0,0.0,0.0,0.0,0.00956405693950178,0.1356761565836299,0.0,0.0,0.0,0.0,0.0,0.0,0.127135231316726,0.0989946619217082,0.0,0.028474199288256227,0.0,0.8778914590747331,peripheral,0.8778914590747331,0.005218149466192172,Периферия: 0 входящих и 0 исходящих связей; структурная значимость ниже порогов других ролей.
100000005560900100,0,True,0,0.0,0,0.0,,0.0002855692942172902,0.0,1,1,False,0.0,0.0,85,0,0.0,0.0,0.0,0.0,0.0,0.00956405693950178,0.1356761565836299,0.0,0.0,0.0,0.0,0.0,0.0,0.127135231316726,0.0989946619217082,0.0,0.028474199288256227,0.0,0.8778914590747331,peripheral,0.8778914590747331,0.005218149466192172,Периферия: 0 входящих и 0 исходящих связей; структурная значимость ниже порогов других ролей.
